nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average,
3,266849_at,T,F,AT2G25940,ALPHA-VPE|ALPHAVPE,alpha-vacuolar processing enzyme,0.522779536,0.713707269,0.755901152,0.430443735,0.463665946,0.577299528,
3,266852_at,T,F,AT2G26810,AT2G26810,Putative methyltransferase family protein,0.16939471,0.52699571,0.546212868,0.206800747,0.583569387,0.406594684,
3,266856_at,T,F,AT2G26910,PDR4|ATPDR4,pleiotropic drug resistance 4,0.408417989,0.708920802,0.620233762,0.394086734,0.770439071,0.580419671,
3,266860_at,T,F,AT2G26870,NPC2,non-specific phospholipase C2,0.537265704,0.628876202,0.83661053,0.171760567,0.179872105,0.470877022,
3,266862_at,T,F,AT2G26950,MYB104|AtMYB104,myb domain protein 104,0.386916755,0.730757808,0.524824847,0.228401455,0.694437788,0.51306773,
3,266863_at,T,F,AT2G26930,ISPE|CDPMEK|PDE277|ATCDPMEK,4-(cytidine 5'-phospho)-2-C-methyl-D-erithritol kinase,0.435082851,0.801293315,0.829420801,0.251921468,0.623205294,0.588184746,
3,266866_at,T,F,AT2G29940,ATPDR3|PDR3,pleiotropic drug resistance 3,0.379477605,0.733282357,0.774440235,0.295317944,0.591869691,0.554877567,
3,266867_at,T,F,AT2G45770,CPFTSY|FRD4,"signal recognition particle receptor protein, chloroplast (FTSY)",0.358355112,0.794589125,0.784565998,0.213296004,0.680070928,0.566175433,
3,266877_at,T,F,AT2G44570,AtGH9B12|GH9B12,glycosyl hydrolase 9B12,0.473489855,0.575047523,0.582015616,0.218511526,0.761619618,0.522136828,
3,266880_at,T,F,AT2G44770,AT2G44770,ELMO/CED-12 family protein,0.420343006,0.634825764,0.695155196,0.320761052,0.637485606,0.541714125,
3,266884_at,T,F,AT2G44790,UCC2,uclacyanin 2,0.453249105,0.66784826,0.56888921,0.375072142,0.801470443,0.573305832,
3,266886_at,T,F,AT2G44745,AT2G44745,WRKY family transcription factor,0.379819168,0.821598585,0.619694511,0.051504392,0.568226673,0.488168666,
3,266887_at,T,F,AT2G44650,CHL-CPN10|CPN10,chloroplast chaperonin 10,0.431981597,0.732562012,0.767213104,0.343736039,0.682222198,0.59154299,
3,266892_at,T,F,AT2G26080,GLDP2|AtGLDP2,glycine decarboxylase P-protein 2,0.379313433,0.550082258,0.674122816,0.257366668,0.557831626,0.48374336,
3,266896_at,T,F,AT2G45810,AT2G45810,DEA(D/H)-box RNA helicase family protein,0.512092511,0.442388993,0.533827934,0.31782067,0.564690544,0.47416413,
3,266898_at,T,F,AT2G45990,AT2G45990,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, chloroplast stroma; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 312 Blast hits to 312 proteins in 90 species: Archae - 0; Bacteria - 131; Metazoa - 0; Fungi - 0; Plants - 67; Viruses - 0; Other Eukaryotes - 114 (source: NCBI BLink).",0.380966448,0.696938337,0.60895149,0.277887299,0.810381685,0.555025052,
3,266899_at,T,F,AT2G34620,AT2G34620,Mitochondrial transcription termination factor family protein,0.474318597,0.819011341,0.84213838,0.231554764,0.659265179,0.605257652,
3,266900_at,T,F,AT2G34610,AT2G34610,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G30190.1); Has 342 Blast hits to 279 proteins in 74 species: Archae - 0; Bacteria - 7; Metazoa - 76; Fungi - 18; Plants - 51; Viruses - 0; Other Eukaryotes - 190 (source: NCBI BLink).,0.507139479,0.714866231,0.710669913,0.36469309,0.46733142,0.552940026,
3,266908_at,T,F,AT2G34650,ABR|PID,Protein kinase superfamily protein,0.579749632,0.493651545,0.560716302,0.335282078,0.618100946,0.517500101,
3,266917_at,T,F,AT2G45830,DTA2,downstream target of AGL15 2,0.491145394,0.615819925,0.602599454,0.442140474,0.718529568,0.574046963,
3,266925_at,T,F,AT2G45740,PEX11D,peroxin 11D,0.395597263,0.634973322,0.5381771,0.321883458,0.844052144,0.546936658,
3,266926_at,T,F,AT2G46000,AT2G46000,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Mesoderm development candidate 2 (InterPro:IPR019330); Has 31 Blast hits to 31 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 5; Fungi - 0; Plants - 26; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.33866713,0.676231481,0.61299404,0.172324756,0.685065191,0.497056519,
3,266939_at,T,F,AT2G18960,HA1|OST2|AHA1|PMA,H(+)-ATPase 1,0.655739283,0.588599942,0.776760743,0.341677232,0.432591167,0.559073673,
3,266941_at,T,F,AT2G18980,AT2G18980,Peroxidase superfamily protein,0.445978441,0.638214657,0.585090664,0.386437533,0.818105134,0.574765286,
3,266965_at,T,F,AT2G39510,AT2G39510,nodulin MtN21 /EamA-like transporter family protein,0.409931943,0.584055763,0.507624644,0.356429847,0.660545241,0.503717487,
3,266967_at,T,F,AT2G39530,AT2G39530,Uncharacterised protein family (UPF0497),0.321267241,0.669760973,0.523298158,0.240419436,0.830821265,0.517113415,
3,266975_at,T,F,AT2G39380,ATEXO70H2|EXO70H2,exocyst subunit exo70 family protein H2,0.444792169,0.601851814,0.541699266,0.456545435,0.805818394,0.570141416,
3,266976_at,T,F,AT2G39410,AT2G39410,alpha/beta-Hydrolases superfamily protein,0.393863809,0.727473853,0.636190676,0.344400813,0.765970909,0.573580012,
3,266978_at,T,F,AT2G39430,AT2G39430,Disease resistance-responsive (dirigent-like protein) family protein,0.370265063,0.671771961,0.528598887,0.20266587,0.804290427,0.515518441,
3,266979_at,T,F,AT2G39470,PPL2,PsbP-like protein 2,0.461294832,0.76647545,0.743896667,0.316483555,0.735699715,0.604770044,
3,266985_at,T,F,AT2G39550,ATGGT-IB|PGGT-I|GGB,Prenyltransferase family protein,0.430398716,0.691560997,0.713420299,0.334781451,0.576919485,0.54941619,
3,266990_at,T,F,AT2G39190,ATATH8,Protein kinase superfamily protein,0.387127938,0.718876157,0.663707307,0.336771379,0.782969723,0.577890501,
3,266995_at,T,F,AT2G34500,CYP710A1,"cytochrome P450, family 710, subfamily A, polypeptide 1",0.616564847,0.740896816,0.815019847,0.325161017,0.396250352,0.578778576,
3,266996_at,T,F,AT2G34490,CYP710A2,"cytochrome P450, family 710, subfamily A, polypeptide 2",0.389136907,0.743446736,0.595373969,0.290480451,0.772074818,0.558102576,
3,267002_s_at,F,NA,AT2G34430,LHCB1.4|LHB1B1,light-harvesting chlorophyll-protein complex II subunit B1,0.466065276,0.6067712,0.592419528,0.274328076,0.75184451,0.538285718,
3,267003_at,T,F,AT2G34340,AT2G34340,"Protein of unknown function, DUF584",0.407005266,0.626709284,0.662094757,0.472718956,0.637724762,0.561250605,
3,267005_at,T,F,AT2G34460,AT2G34460,NAD(P)-binding Rossmann-fold superfamily protein,0.354009814,0.647829953,0.588269038,0.243325772,0.797392183,0.526165352,
3,267008_at,T,F,AT2G39350,AT2G39350,ABC-2 type transporter family protein,0.362117348,0.794724884,0.845458711,0.189781719,0.602084727,0.558833478,
3,267018_at,T,T,AT2G39140,SVR1,pseudouridine synthase family protein,0.45030018,0.821736861,0.87804134,0.285830263,0.534666658,0.594115061,
3,267021_at,T,F,AT2G39300,AT2G39300,"unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: vacuole; EXPRESSED IN: 8 plant structures; EXPRESSED DURING: 4 anthesis, petal differentiation and expansion stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G55060.1); Has 46416 Blast hits to 28308 proteins in 1743 species: Archae - 734; Bacteria - 4822; Metazoa - 24446; Fungi - 3539; Plants - 2267; Viruses - 163; Other Eukaryotes - 10445 (source: NCBI BLink).",0.40759657,0.707365666,0.635034103,0.348660344,0.751592784,0.570049894,
3,267022_at,T,F,AT2G34230,AT2G34230,Protein with domains of unknown function (DUF627 and DUF629),0.223080374,0.609443864,0.629356451,0.411303194,0.565610909,0.487758959,
3,267024_s_at,F,NA,AT2G29870,AT2G29870,Aquaporin-like superfamily protein,0.361341805,0.547998014,0.520469725,0.366078703,0.520276262,0.463232902,
3,267027_at,T,F,AT2G38330,AT2G38330,MATE efflux family protein,0.468318794,0.778095658,0.759246071,0.305956026,0.715324142,0.605388138,
3,267031_at,T,F,AT2G38420,AT2G38420,Pentatricopeptide repeat (PPR) superfamily protein,0.479900364,0.791397394,0.752959197,0.386517251,0.644542603,0.611063362,
3,267033_at,T,F,AT2G38450,AT2G38450,CONTAINS InterPro DOMAIN/s: Sel1-like (InterPro:IPR006597); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G05360.1); Has 88 Blast hits to 88 proteins in 25 species: Archae - 0; Bacteria - 16; Metazoa - 0; Fungi - 0; Plants - 70; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.58484616,0.543613427,0.625651883,0.36009528,0.474928667,0.517827083,
3,267045_at,T,F,AT2G34180,ATWL2|WL2|CIPK13|SnRK3.7,CBL-interacting protein kinase 13,0.301871685,0.662137048,0.517793286,0.075124512,0.691612778,0.449707862,
3,267053_s_at,F,NA,AT2G38390,AT2G38390,Peroxidase superfamily protein,0.422669597,0.667770375,0.613761711,0.365890043,0.777540253,0.569526396,
3,267054_at,T,F,AT2G38370,AT2G38370,Plant protein of unknown function (DUF827),0.457375944,0.581972932,0.595763506,0.377380787,0.685871026,0.539672839,
3,267057_at,T,F,AT2G32500,AT2G32500,Stress responsive alpha-beta barrel domain protein,0.493244456,0.830897006,0.834614331,0.285464895,0.651832832,0.619210704,
3,267059_at,T,F,AT2G32520,AT2G32520,alpha/beta-Hydrolases superfamily protein,0.453405673,0.728165734,0.752366459,0.114093701,0.572463584,0.52409903,
3,267061_at,T,F,AT2G32480,ARASP,ARABIDOPSIS SERIN PROTEASE,0.373353661,0.70230772,0.59679864,0.308191984,0.820687897,0.56026798,
3,267063_at,T,F,AT2G41120,AT2G41120,unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 19 plant structures; EXPRESSED DURING: 10 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF309 (InterPro:IPR005500); Has 349 Blast hits to 349 proteins in 112 species: Archae - 2; Bacteria - 189; Metazoa - 0; Fungi - 0; Plants - 31; Viruses - 0; Other Eukaryotes - 127 (source: NCBI BLink).,0.381037304,0.667380939,0.637738565,0.307900125,0.772719811,0.553355349,
3,267075_at,T,F,AT2G41070,EEL|ATBZIP12|DPBF4,Basic-leucine zipper (bZIP) transcription factor family protein,0.362326305,0.758941348,0.675165743,0.276162886,0.779899736,0.570499204,
3,267076_at,T,F,AT2G41090,AT2G41090,Calcium-binding EF-hand family protein,0.383719098,0.743024909,0.767539419,0.29966601,0.650373997,0.568864686,
3,267078_at,T,F,AT2G40960,AT2G40960,Single-stranded nucleic acid binding R3H protein,0.473905525,0.761378636,0.778480711,0.365930279,0.663837491,0.608706529,
3,267088_at,T,F,AT2G38140,PSRP4,plastid-specific ribosomal protein 4,0.493744272,0.815348779,0.829602209,0.315325921,0.648670053,0.620538247,
3,267090_at,T,F,AT2G38270,ATGRX2|CXIP2,CAX-interacting protein 2,0.367529881,0.599459352,0.525377579,0.406163298,0.805198208,0.540745664,
3,267093_at,T,F,AT2G38170,RCI4|ATCAX1|CAX1,cation exchanger 1,0.409218289,0.749454467,0.709058669,0.176471802,0.754484514,0.559737548,
3,267095_at,T,F,AT2G38280,ATAMPD|FAC1,"AMP deaminase, putative / myoadenylate deaminase, putative",0.332098218,0.662647366,0.552256622,0.215005823,0.759530769,0.504307759,
3,267101_at,T,F,AT2G41480,AT2G41480,Peroxidase superfamily protein,0.451084225,0.687259589,0.606807507,0.32983748,0.818312676,0.578660296,
3,267102_at,T,F,AT2G41500,EMB2776|LIS,WD-40 repeat family protein / small nuclear ribonucleoprotein Prp4p-related,0.36292721,0.584192178,0.566022211,0.248991098,0.727776709,0.497981881,
3,267115_s_at,F,NA,AT2G32540,ATCSLB04|CSLB04|ATCSLB4,cellulose synthase-like B4,0.351940316,0.617039854,0.622434308,0.233325429,0.742233269,0.513394635,
3,267119_at,T,F,AT2G32610,CSLB01|ATCSLB1|ATCSLB01,cellulose synthase-like B1,0.316858498,0.677932829,0.573205013,0.34187506,0.836009599,0.5491762,
3,267130_at,T,F,AT2G23390,AT2G23390,"CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF482 (InterPro:IPR007434), Acyl-CoA N-acyltransferase (InterPro:IPR016181); Has 2165 Blast hits to 2163 proteins in 543 species: Archae - 0; Bacteria - 1044; Metazoa - 0; Fungi - 0; Plants - 33; Viruses - 0; Other Eukaryotes - 1088 (source: NCBI BLink).",0.34524644,0.643041408,0.510652254,0.267925909,0.838500473,0.521073297,
3,267134_at,T,F,AT2G23450,AT2G23450,Protein kinase superfamily protein,0.567871205,0.572934406,0.798004357,0.255623536,0.100519171,0.458990535,
3,267138_s_at,F,NA,AT2G38210,PDX1L4,putative PDX1-like protein 4,0.392413708,0.750145204,0.776477587,0.180967694,0.710050326,0.562010904,
3,267140_at,T,F,AT2G38250,AT2G38250,Homeodomain-like superfamily protein,0.6223787,0.667097149,0.705255203,0.426491319,0.479232934,0.580091061,
3,267149_s_at,F,NA,AT2G23500,AT2G23500,"Mutator-like transposase family, has a 2.4e-80 P-value blast match to O80466 /172-336 Pfam PF03108 MuDR family transposase (MuDr-element domain)",0.341330756,0.501748092,0.622568046,0.200581577,0.567937162,0.446833126,
3,267152_at,T,F,AT2G31040,AT2G31040,ATP synthase protein I -related,0.414059072,0.689689473,0.518793086,0.354104044,0.822664868,0.559862109,
3,267167_at,T,F,AT2G37740,ATZFP10|ZFP10,zinc-finger protein 10,0.402768555,0.669263348,0.526669325,0.389431388,0.763234918,0.550273507,
3,267169_at,T,F,AT2G37540,AT2G37540,NAD(P)-binding Rossmann-fold superfamily protein,0.451486731,0.709216435,0.774330897,0.231807538,0.574697642,0.548307849,
3,267172_at,T,F,AT2G37660,AT2G37660,NAD(P)-binding Rossmann-fold superfamily protein,0.394287112,0.829518868,0.772591761,0.292984603,0.723051925,0.602486854,
3,267185_at,T,F,AT2G43950,ATOEP37|OEP37,chloroplast outer envelope protein 37,0.443200472,0.511305611,0.552128002,0.198169979,0.68565535,0.478091883,
3,267189_at,T,F,AT2G44180,MAP2A,methionine aminopeptidase 2A,0.492941375,0.622342624,0.588204586,0.237108309,0.737378135,0.535595006,
3,267194_s_at,F,NA,AT2G31300,ARPC1B|ARPC1,actin-related protein C1B,0.215788479,0.723928725,0.6497703,0.14971342,0.538929229,0.455626031,
3,267196_at,T,F,AT2G30950,FTSH2|VAR2,FtsH extracellular protease family,0.407156864,0.66815173,0.561999898,0.335166949,0.84415674,0.563326436,
3,267199_at,T,F,AT2G30990,AT2G30990,Protein of unknown function (DUF688),0.55547244,0.706770739,0.87371815,0.178325094,0.329710983,0.528799481,
3,267207_at,T,F,AT2G30840,AT2G30840,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.440773362,0.670715229,0.614781707,0.365873565,0.808952081,0.580219189,
3,267219_at,T,F,AT2G02590,AT2G02590,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Putative small multi-drug export (InterPro:IPR009577); Has 405 Blast hits to 405 proteins in 185 species: Archae - 65; Bacteria - 295; Metazoa - 0; Fungi - 0; Plants - 23; Viruses - 0; Other Eukaryotes - 22 (source: NCBI BLink).,0.524713634,0.689628315,0.89055049,0.170311938,0.395204034,0.534081682,
3,267220_at,T,F,AT2G02500,ISPD|ATMEPCT|MCT,Nucleotide-diphospho-sugar transferases superfamily protein,0.523623848,0.825227733,0.871806913,0.339909487,0.487445155,0.609602627,
3,267226_at,T,F,AT2G44010,AT2G44010,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G59880.1); Has 18 Blast hits to 18 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 18; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.488157921,0.661927894,0.619863777,0.420901758,0.751522429,0.588474756,
3,267235_at,NA,NA,NA,NA,NA,0.47069121,0.596441383,0.57524782,0.3387529,0.726555127,0.541537688,
3,267240_at,T,F,AT2G02680,AT2G02680,Cysteine/Histidine-rich C1 domain family protein,0.280126673,0.583980994,0.511062188,0.388123464,0.778718035,0.508402271,
3,267246_at,T,F,AT2G30250,WRKY25|ATWRKY25,WRKY DNA-binding protein 25,0.355343187,0.623465295,0.580958375,0.36053076,0.55387515,0.494834553,
3,267247_at,T,F,AT2G30170,AT2G30170,Protein phosphatase 2C family protein,0.41907645,0.70385493,0.634355373,0.358427313,0.779149453,0.578972704,
3,267254_at,T,F,AT2G23030,SNRK2-9|SNRK2.9,SNF1-related protein kinase 2.9,0.452829737,0.708392905,0.717744281,0.289389368,0.727747157,0.57922069,
3,267256_s_at,F,NA,AT2G23010,SCPL9,serine carboxypeptidase-like 9,0.273512211,0.625646835,0.582950135,0.233818455,0.765940297,0.496373586,
3,267262_at,T,F,AT2G22990,SNG1|SCPL8,sinapoylglucose 1,0.468778763,0.723773286,0.695629033,0.284685655,0.773753578,0.589324063,
3,267266_at,T,F,AT2G23150,NRAMP3|ATNRAMP3,natural resistance-associated macrophage protein 3,0.563680651,0.598454524,0.805251161,0.34865169,0.163760458,0.495959697,
3,267272_at,NA,NA,NA,NA,NA,0.328542601,0.769844525,0.739686151,0.104685411,0.516700701,0.491891878,
3,267276_at,T,F,AT2G30130,PCK1|ASL5|LBD12,Lateral organ boundaries (LOB) domain family protein,0.295687535,0.699820835,0.559699716,0.215279014,0.757627858,0.505622992,
3,267281_at,T,F,AT2G19400,AT2G19400,"AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein",0.428546584,0.771229632,0.669500869,0.388446525,0.705640769,0.592672876,
3,267286_at,T,F,AT2G23640,RTNLB13,Reticulan like protein B13,0.372313903,0.768904944,0.571483568,0.202850421,0.629753389,0.509061245,
3,267294_at,T,F,AT2G23670,YCF37,homolog of Synechocystis YCF37,0.420243539,0.767408717,0.758423621,0.297129364,0.727990835,0.594239215,
3,267295_at,T,F,AT2G23800,GGPS5|GGPS2,geranylgeranyl pyrophosphate synthase 2,0.275860393,0.661856283,0.513934175,0.163253074,0.659913903,0.454963565,
3,267298_at,T,F,AT2G23760,BLH4|SAW2,BEL1-like homeodomain 4,0.318199214,0.779401266,0.642477698,0.098933393,0.759148798,0.519632074,
3,267299_at,T,F,AT2G30150,AT2G30150,UDP-Glycosyltransferase superfamily protein,0.330767605,0.672692704,0.693470346,0.230050664,0.584345314,0.502265326,
3,267300_at,T,F,AT2G30140,AT2G30140,UDP-Glycosyltransferase superfamily protein,0.563091528,0.516206627,0.74974931,0.162219875,0.102127485,0.418678965,
3,267307_at,T,F,AT2G30210,LAC3,laccase 3,0.395902765,0.67184657,0.588721821,0.274248411,0.816153274,0.549374568,
3,267311_at,T,F,AT2G34670,AT2G34670,Protein of unknown function (DUF630 and DUF632),0.501579841,0.541411393,0.439645918,0.42402959,0.814640576,0.544261463,
3,267319_at,T,F,AT2G34660,EST4|MRP2|ATMRP2,multidrug resistance-associated protein 2,0.59003478,0.77626515,0.846746264,0.099590298,0.434651307,0.54945756,
3,267330_at,T,F,AT2G19270,AT2G19270,"CONTAINS InterPro DOMAIN/s: Mitotic checkpoint protein PRCC, C-terminal (InterPro:IPR018800); Has 930 Blast hits to 533 proteins in 146 species: Archae - 0; Bacteria - 18; Metazoa - 327; Fungi - 143; Plants - 61; Viruses - 0; Other Eukaryotes - 381 (source: NCBI BLink).",0.398829999,0.713745534,0.631569944,0.189176613,0.759404453,0.538545309,
3,267332_at,T,F,AT2G19290,AT2G19290,unknown protein; Has 1 Blast hits to 1 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 1; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.393506466,0.549553326,0.399537923,0.536530341,0.622017728,0.500229157,
3,267337_at,T,F,AT2G39980,AT2G39980,HXXXD-type acyl-transferase family protein,0.486499943,0.606316226,0.721937159,0.159323167,0.62348964,0.519513227,
3,267342_at,T,F,AT2G44520,COX10,cytochrome c oxidase 10,0.308631341,0.752678091,0.668327217,0.129146132,0.563321251,0.484420807,
3,267343_at,T,F,AT2G44260,AT2G44260,Plant protein of unknown function (DUF946),0.4932914,0.609257551,0.670607036,0.538830607,0.470796242,0.556556567,
3,267367_at,T,F,AT2G44210,AT2G44210,Protein of Unknown Function (DUF239),0.450507247,0.82796739,0.838595845,0.231720791,0.651355132,0.600029281,
3,267372_at,T,F,AT2G26290,ARSK1,root-specific kinase 1,0.443944261,0.676582259,0.636738504,0.38790491,0.776813173,0.584396621,
