nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average
4,266227_at,T,F,AT2G28870,AT2G28870,unknown protein; Has 34 Blast hits to 34 proteins in 9 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 34; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.630209119,0.73972213,0.503176522,0.571872464,0.220460391,0.533088125
4,266231_at,T,F,AT2G02220,PSKR1|ATPSKR1,phytosulfokin receptor 1,0.715111326,0.814682384,0.700007904,0.787987279,0.084525706,0.62046292
4,266236_at,T,F,AT2G02380,ATGSTZ2|GSTZ2,glutathione S-transferase (class zeta) 2,0.901006177,0.780374922,0.750926993,0.716407604,0.189088821,0.667560903
4,266240_at,T,F,AT2G29580,AT2G29580,CCCH-type zinc fingerfamily protein with RNA-binding domain,0.671739674,0.739746865,0.60433129,0.750701074,0.038140174,0.560931816
4,266241_s_at,F,NA,AT5G27300,AT5G27300,pentatricopeptide (PPR) repeat-containing protein,0.627936884,0.737618152,0.887667755,0.68646149,0.025990971,0.59313505
4,266246_at,T,F,AT2G27690,CYP94C1,"cytochrome P450, family 94, subfamily C, polypeptide 1",0.62823063,0.749363631,0.609496257,0.752021746,0.041190197,0.556060492
4,266247_at,T,F,AT2G27660,AT2G27660,Cysteine/Histidine-rich C1 domain family protein,0.757078406,0.864341109,0.743530641,0.767640679,0.093585142,0.645235195
4,266252_at,T,F,AT2G27520,AT2G27520,F-box and associated interaction domains-containing protein,0.586617399,0.6202501,0.679298267,0.614178015,0.106151202,0.521298997
4,266254_at,T,F,AT2G27810,ATNAT12|NAT12,nucleobase-ascorbate transporter 12,0.820488461,0.77377668,0.812748204,0.773202076,0.180104063,0.672063897
4,266257_at,T,F,AT2G27820,ADT3|PD1,prephenate dehydratase 1,0.713060297,0.833257085,0.647382349,0.751914765,0.186671646,0.626457228
4,266263_at,T,F,AT2G27570,AT2G27570,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.621629,0.613447764,0.641455042,0.570079039,0.140782175,0.517478604
4,266267_at,T,F,AT2G29460,GST22|GSTU4|ATGSTU4,glutathione S-transferase tau 4,0.824479558,0.787576685,0.745784802,0.822401664,0.283326932,0.692713928
4,266269_at,T,F,AT2G29480,ATGSTU2|GSTU2|GST20,glutathione S-transferase tau 2,0.761102362,0.842960101,0.68396962,0.828239552,0.033082983,0.629870924
4,266271_at,T,F,AT2G29440,GST24|ATGSTU6|GSTU6,glutathione S-transferase tau 6,0.554588745,0.712547668,0.626035185,0.709279443,0.181625959,0.5568154
4,266272_at,T,F,AT2G29600,AT2G29600,Galactose oxidase/kelch repeat superfamily protein,0.554726696,0.642328342,0.728397058,0.575326625,0.171770731,0.53450989
4,266274_at,T,F,AT2G29380,HAI3,highly ABA-induced PP2C gene 3,0.861060333,0.71640696,0.681077071,0.728629603,0.416459218,0.680726637
4,266275_at,T,F,AT2G29370,AT2G29370,NAD(P)-binding Rossmann-fold superfamily protein,0.598090601,0.661382743,0.728588377,0.652121447,0.242201363,0.576476906
4,266277_at,T,F,AT2G29310,AT2G29310,NAD(P)-binding Rossmann-fold superfamily protein,0.672915533,0.782246263,0.812049121,0.74539068,0.126817259,0.627883771
4,266278_at,T,F,AT2G29300,AT2G29300,NAD(P)-binding Rossmann-fold superfamily protein,0.657898814,0.703450325,0.760119677,0.655068003,0.096959818,0.574699327
4,266279_at,T,F,AT2G29290,AT2G29290,NAD(P)-binding Rossmann-fold superfamily protein,0.667410421,0.763874942,0.851411524,0.74690201,0.08915305,0.62375039
4,266280_at,T,F,AT2G29260,AT2G29260,NAD(P)-binding Rossmann-fold superfamily protein,0.700151767,0.699925528,0.659338621,0.576513804,0.260448727,0.579275689
4,266285_at,T,F,AT2G29180,AT2G29180,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 34 Blast hits to 33 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 33; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.699104304,0.790937667,0.854758489,0.756223275,0.045174385,0.629239624
4,266287_at,T,F,AT2G29150,AT2G29150,NAD(P)-binding Rossmann-fold superfamily protein,0.780634568,0.764879977,0.513167902,0.741335546,0.35642941,0.631289481
4,266288_s_at,F,NA,AT2G29200,PUM1|APUM1,pumilio 1,0.578392906,0.719829947,0.85789956,0.630093838,0.195508154,0.596344881
4,266290_at,T,F,AT2G29490,GSTU1|ATGSTU1|GST19,glutathione S-transferase TAU 1,0.687367881,0.791951093,0.710537555,0.772481329,0.121258343,0.61671924
4,266291_at,T,F,AT2G29320,AT2G29320,NAD(P)-binding Rossmann-fold superfamily protein,0.578801688,0.650734696,0.850703999,0.647923685,0.018885994,0.549410012
4,266293_at,T,F,AT2G29360,AT2G29360,NAD(P)-binding Rossmann-fold superfamily protein,0.663844851,0.773194048,0.798615705,0.749652798,0.147664492,0.626594379
4,266294_at,T,F,AT2G29500,AT2G29500,HSP20-like chaperones superfamily protein,0.880447225,0.825879223,0.703782817,0.831884041,0.257837813,0.699966224
4,266296_at,T,F,AT2G29420,GST25|ATGSTU7|GSTU7,glutathione S-transferase tau 7,0.664435172,0.750330204,0.756604672,0.785026782,0.051290663,0.601537499
4,266298_at,T,F,AT2G29590,AT2G29590,Thioesterase superfamily protein,0.631801712,0.79900635,0.546855094,0.753316331,0.052168416,0.556629581
4,266300_at,T,F,AT2G01420,ATPIN4|PIN4,Auxin efflux carrier family protein,0.514190178,0.583148469,0.791173612,0.597416876,0.135225224,0.524230872
4,266301_at,T,F,AT2G26960,MYB81|AtMYB81,myb domain protein 81,0.569661944,0.597325622,0.740327454,0.654505217,0.200262854,0.552416618
4,266303_at,T,F,AT2G27060,AT2G27060,Leucine-rich repeat protein kinase family protein,0.670341456,0.684204804,0.788571577,0.709219735,0.175204343,0.605508383
4,266307_at,T,F,AT2G27000,CYP705A8,"cytochrome P450, family 705, subfamily A, polypeptide 8",0.62868834,0.782975487,0.71588145,0.734480564,0.166025288,0.605610226
4,266308_at,T,F,AT2G27010,CYP705A9,"cytochrome P450, family 705, subfamily A, polypeptide 9",0.715706722,0.831841085,0.599067826,0.818232252,0.166470881,0.626263753
4,266309_at,T,F,AT2G27140,AT2G27140,HSP20-like chaperones superfamily protein,0.549252187,0.698456772,0.690471214,0.682383285,0.218262983,0.567765288
4,266311_at,T,F,AT2G27130,AT2G27130,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.816025491,0.843483292,0.71176429,0.834771921,0.265021257,0.69421325
4,266315_at,T,F,AT2G27100,SE,C2H2 zinc-finger protein SERRATE (SE),0.864001061,0.909715189,0.83151036,0.815228744,0.071290608,0.698349192
4,266316_at,T,F,AT2G27080,AT2G27080,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,0.79480697,0.910084907,0.676736924,0.855339474,0.016356418,0.650664939
4,266318_at,T,F,AT2G27110,FRS3,FAR1-related sequence 3,0.673244183,0.5731818,0.79051749,0.71799608,0.333189974,0.617625905
4,266319_s_at,F,NA,AT2G46720,HIC|KCS13,3-ketoacyl-CoA synthase 13,0.530595146,0.69125196,0.634608744,0.669020868,0.233151809,0.551725705
4,266321_at,T,F,AT2G46660,CYP78A6,"cytochrome P450, family 78, subfamily A, polypeptide 6",0.607492405,0.691332929,0.825195092,0.721114519,0.099361722,0.588899333
4,266323_at,T,F,AT2G46700,CRK3|ATCRK3,CDPK-related kinase 3,0.668967887,0.770134663,0.786242976,0.765640739,0.036952375,0.605587728
4,266329_at,T,F,AT2G01590,CRR3,chlororespiratory reduction 3,0.658772969,0.759694697,0.854859088,0.724592737,0.114453637,0.622474625
4,266330_at,T,F,AT2G01530,MLP329,MLP-like protein 329,0.658814237,0.766040924,0.78339295,0.680480359,0.177785915,0.613302877
4,266335_at,T,F,AT2G32440,CYP88A4|KAO2|ATKAO2,ent-kaurenoic acid hydroxylase 2,0.74114791,0.790926995,0.870826732,0.769199244,0.035905564,0.641601289
4,266336_at,T,F,AT2G32270,ZIP3,zinc transporter 3 precursor,0.711432752,0.768178939,0.756470285,0.618039066,0.094033612,0.589630931
4,266337_at,T,F,AT2G32390,GLR3.5|ATGLR3.5|GLR6,glutamate receptor  3.5,0.524951932,0.559473145,0.545119004,0.693634957,0.217396716,0.508115151
4,266340_at,T,F,AT2G01480,AT2G01480,O-fucosyltransferase family protein,0.779616888,0.876067567,0.724349204,0.80068944,0.010011343,0.638146888
4,266346_at,T,F,AT2G01430,ATHB17|ATHB-17|HB17,homeobox-leucine zipper protein 17,0.79388853,0.840586248,0.725979613,0.840118953,0.077196621,0.655553993
4,266347_at,T,F,AT2G01440,AT2G01440,DEAD/DEAH box RNA helicase family protein,0.617508045,0.697657847,0.656874674,0.69595291,0.085908466,0.550780388
4,266348_at,T,F,AT2G01450,ATMPK17|MPK17,MAP kinase 17,0.689773483,0.817171888,0.595407146,0.764628792,0.115325962,0.596461454
4,266349_at,T,F,AT2G01460,AT2G01460,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.666095696,0.675900399,0.759056616,0.597046453,0.024950025,0.544609838
4,266351_at,T,F,AT2G01490,AT2G01490,phytanoyl-CoA dioxygenase (PhyH) family protein,0.649000039,0.552310634,0.789856355,0.549264237,0.340190043,0.576124261
4,266353_at,T,F,AT2G01520,MLP328,MLP-like protein 328,0.633730223,0.687030519,0.759816755,0.641526189,0.152523407,0.574925419
4,266355_at,T,F,AT2G01400,AT2G01400,unknown protein; Has 19 Blast hits to 19 proteins in 6 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 19; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.72026635,0.821398703,0.697560379,0.786768143,0.053484854,0.615895686
4,266357_at,T,F,AT2G32290,BMY5|BAM6,beta-amylase 6,0.611403274,0.763349099,0.598505633,0.611193545,0.195860978,0.556062506
4,266360_at,T,F,AT2G32250,FRS2,FAR1-related sequence 2,0.583857879,0.67469484,0.754883578,0.619397825,0.297810072,0.586128839
4,266364_at,T,F,AT2G41230,AT2G41230,unknown protein; Has 75 Blast hits to 75 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 75; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.860988009,0.795410425,0.634900477,0.786700593,0.230242022,0.661648305
4,266365_at,T,F,AT2G41220,GLU2,glutamate synthase 2,0.526944158,0.603984026,0.881546897,0.603863636,0.137880409,0.550843825
4,266368_at,T,F,AT2G41380,AT2G41380,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.707964651,0.814103226,0.776840776,0.784447672,0.031828494,0.623036964
4,266370_at,T,F,AT2G41350,AT2G41350,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G21980.1); Has 188 Blast hits to 188 proteins in 66 species: Archae - 0; Bacteria - 12; Metazoa - 90; Fungi - 15; Plants - 54; Viruses - 0; Other Eukaryotes - 17 (source: NCBI BLink).,0.781328703,0.644843366,0.755265491,0.550285538,0.39189631,0.624723882
4,266371_at,T,F,AT2G41410,AT2G41410,Calcium-binding EF-hand family protein,0.698898848,0.789047764,0.744087392,0.809047078,0.102829319,0.62878208
4,266373_x_at,F,NA,AT4G10580,AT4G10580,"gypsy-like retrotransposon family, has a 1.1e-306 P-value blast match to GB:AAD27547 polyprotein (Gypsy_Ty3-element) (Oryza sativa subsp. indica)",0.697828572,0.822605718,0.709922005,0.72282656,0.004632091,0.591562989
4,266376_at,T,F,AT2G14620,XTH10,xyloglucan endotransglucosylase/hydrolase 10,0.672995495,0.756200938,0.602140638,0.717955135,0.177662816,0.585391004
4,266381_at,T,F,AT2G14670,SUC8|ATSUC8,sucrose-proton symporter 8,0.617074813,0.578224375,0.655742219,0.746969659,0.222752761,0.564152765
4,266382_at,T,F,AT2G14595,AT2G14595,"Mutator-like transposase family, has a 4.1e-55 P-value blast match to Q9SHN7 /450-633 Pfam PF03108 MuDR family transposase (MuDr-element domain)",0.544772662,0.622938091,0.753817453,0.709425256,0.007644012,0.527719495
4,266383_at,T,F,AT2G14580,ATPRB1|PRB1,basic pathogenesis-related protein 1,0.562264455,0.613842986,0.781107329,0.557523204,0.075827485,0.518113092
4,266384_at,T,F,AT2G14660,AT2G14660,unknown protein; CONTAINS InterPro DOMAIN/s: Uncharacterised protein family UPF0310 (InterPro:IPR002740); Has 2761 Blast hits to 2761 proteins in 686 species: Archae - 5; Bacteria - 1143; Metazoa - 73; Fungi - 78; Plants - 42; Viruses - 0; Other Eukaryotes - 1420 (source: NCBI BLink).,0.684061671,0.755240411,0.811563154,0.669466775,0.06444785,0.596955972
4,266389_s_at,F,NA,AT2G32320,AT2G32320,tRNAHis guanylyltransferase,0.627741066,0.737947915,0.727323323,0.76171655,0.141324496,0.59921067
4,266391_at,T,F,AT2G41290,SSL2,strictosidine synthase-like 2,0.669648706,0.690276398,0.78194016,0.716541739,0.002487834,0.572178967
4,266395_at,T,F,AT2G43100,IPMI2|ATLEUD1,isopropylmalate isomerase 2,0.869612615,0.808280605,0.697910896,0.763909555,0.407975958,0.709537926
4,266396_at,T,F,AT2G38790,AT2G38790,unknown protein; Has 21 Blast hits to 21 proteins in 5 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 19; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.780472495,0.72335738,0.575584659,0.750065639,0.422918065,0.650479648
4,266398_at,NA,NA,NA,NA,NA,0.758112323,0.746220104,0.895364155,0.681074195,0.052616394,0.626677434
4,266400_at,T,F,AT2G38660,AT2G38660,Amino acid dehydrogenase family protein,0.516086616,0.633058829,0.667713799,0.558790282,0.01164844,0.477459593
4,266402_at,T,F,AT2G38780,AT2G38780,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 58 Blast hits to 58 proteins in 23 species: Archae - 0; Bacteria - 4; Metazoa - 1; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 9 (source: NCBI BLink).,0.659744736,0.760886687,0.848962359,0.728833106,0.127063752,0.625098128
4,266406_at,T,F,AT2G38570,AT2G38570,CONTAINS InterPro DOMAIN/s: PRC-barrel-like (InterPro:IPR011033); Has 300 Blast hits to 300 proteins in 81 species: Archae - 0; Bacteria - 135; Metazoa - 0; Fungi - 0; Plants - 37; Viruses - 0; Other Eukaryotes - 128 (source: NCBI BLink).,0.654635449,0.747258528,0.736417033,0.743422167,0.239193961,0.624185428
4,266412_at,T,F,AT2G38720,MAP65-5,microtubule-associated protein 65-5,0.673823895,0.761934408,0.75365714,0.656598905,0.211255964,0.611454062
4,266415_at,T,F,AT2G38530,cdf3|LP2|LTP2,lipid transfer protein 2,0.525498018,0.51012881,0.866437205,0.574759592,0.099391589,0.515243043
4,266419_at,T,F,AT2G38760,ANNAT3|ANN3,annexin 3,0.786489496,0.776267954,0.695192041,0.807096556,0.316714308,0.676352071
4,266421_at,T,F,AT2G38540,ATLTP1|LTP1|LP1,lipid transfer protein 1,0.648016398,0.8107498,0.695989421,0.706514124,0.237568909,0.619767731
4,266423_at,T,F,AT2G41340,RPB5D,"RNA polymerase II fifth largest subunit, D",0.600925327,0.704822661,0.848841178,0.653586472,0.122049283,0.586044984
4,266425_at,T,F,AT2G41300,SSL1,strictosidine synthase-like 1,0.708490075,0.75207432,0.679731969,0.758131188,0.028460544,0.585377619
4,266426_x_at,F,NA,AT3G44120,AT3G44120,F-box and associated interaction domains-containing protein,0.545647895,0.620222952,0.559162806,0.602775222,0.421531632,0.549868101
4,266427_at,T,F,AT2G07170,AT2G07170,ARM repeat superfamily protein,0.685480836,0.524040016,0.351184235,0.555582104,0.662927752,0.555842989
4,266438_at,T,F,AT2G43180,AT2G43180,Phosphoenolpyruvate carboxylase family protein,0.611931572,0.749051222,0.638101232,0.709728043,0.245189897,0.590800393
4,266440_at,T,F,AT2G43235,AT2G43235,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 41 Blast hits to 41 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 40; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.601662371,0.618724064,0.665081153,0.547769606,0.126815664,0.512010571
4,266449_at,T,F,AT2G43080,AT-P4H-1,P4H isoform 1,0.562005512,0.621314229,0.845441352,0.653938444,0.128048953,0.562149698
4,266451_at,T,F,AT2G43090,AT2G43090,Aconitase/3-isopropylmalate dehydratase protein,0.672918676,0.659420382,0.690733343,0.822546719,0.347339128,0.638591649
4,266452_at,T,F,AT2G43320,AT2G43320,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.774358412,0.864453642,0.753423128,0.842923383,0.0420757,0.655446853
4,266456_at,T,F,AT2G22770,NAI1,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0.552842979,0.687224577,0.593501671,0.698792948,0.222088921,0.550890219
4,266457_at,T,F,AT2G22780,PMDH1,peroxisomal NAD-malate dehydrogenase 1,0.718587641,0.663761694,0.913627052,0.730962849,0.094960774,0.624380002
4,266459_at,T,F,AT2G47970,AT2G47970,Nuclear pore localisation protein NPL4,0.689318252,0.732016433,0.900579222,0.691553134,0.019613621,0.606616132
4,266460_at,T,F,AT2G47930,AGP26|ATAGP26,arabinogalactan protein 26,0.762526194,0.806380015,0.756488606,0.782578998,0.063059794,0.634206721
4,266461_at,T,F,AT2G47730,GST6|GSTF8|ATGSTF8|ATGSTF5,glutathione S-transferase phi 8,0.608993952,0.770896319,0.690250499,0.774643241,0.097233906,0.588403583
4,266463_at,T,F,AT2G47840,AT2G47840,Uncharacterised conserved protein ycf60,0.723807036,0.848475366,0.69546693,0.760519309,0.032089786,0.612071685
4,266464_at,T,F,AT2G47800,ATMRP4|MRP4|EST3,multidrug resistance-associated protein 4,0.735379255,0.638933953,0.61838811,0.836389586,0.202358878,0.606289956
4,266468_at,T,F,AT2G47960,AT2G47960,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF974 (InterPro:IPR010378); Has 285 Blast hits to 284 proteins in 126 species: Archae - 0; Bacteria - 0; Metazoa - 150; Fungi - 68; Plants - 32; Viruses - 0; Other Eukaryotes - 35 (source: NCBI BLink).,0.713268692,0.74698833,0.795284645,0.709603103,0.293666962,0.651762346
4,266469_at,T,F,AT2G31180,MYB14|ATMYB14|MYB14AT,myb domain protein 14,0.679125635,0.710315055,0.748853187,0.754902381,0.116159333,0.601871118
4,266472_at,NA,NA,NA,NA,NA,0.777404782,0.849118635,0.775424887,0.760057165,0.10384715,0.653170524
4,266480_at,T,F,AT2G31130,AT2G31130,unknown protein; Has 116 Blast hits to 113 proteins in 44 species: Archae - 0; Bacteria - 3; Metazoa - 21; Fungi - 2; Plants - 40; Viruses - 0; Other Eukaryotes - 50 (source: NCBI BLink).,0.918535449,0.832406383,0.717783822,0.799243377,0.334013784,0.720396563
4,266481_at,T,F,AT2G31070,TCP10,TCP domain protein 10,0.691375499,0.789074286,0.783350123,0.764516235,0.113201401,0.628303509
4,266483_at,T,F,AT2G47910,CRR6,chlororespiratory reduction 6,0.637244811,0.780196553,0.758756119,0.691315842,0.132734966,0.600049658
4,266486_at,T,F,AT2G47950,AT2G47950,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: root, flower; EXPRESSED DURING: petal differentiation and expansion stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G62990.1); Has 22 Blast hits to 22 proteins in 5 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 22; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.839458329,0.831250418,0.710042383,0.852598083,0.131621425,0.672994128
4,266491_at,F,NA,AT5G55875,AT5G55875,"copia-like retrotransposon family, has a 5.4e-191 P-value blast match to GB:AAB82754 retrofit (TY1_Copia-element) (Oryza longistaminata)",0.676405284,0.607948756,0.563868361,0.656560335,0.021016159,0.505159779
4,266493_at,T,F,AT2G07030,AT2G07030,"Mutator-like transposase family, has a 2.9e-11 P-value blast match to Q9XE24 /118-277 Pfam PF03108 MuDR family transposase (MuDr-element domain)",0.650558918,0.641159341,0.612066701,0.727657792,0.028501328,0.531988816
4,266495_at,T,F,AT2G07050,CAS1,cycloartenol synthase 1,0.897299181,0.840384469,0.701923998,0.871663626,0.388138973,0.739882049
